id,_subServiceId,label,value
360,98,4,Caliper
361,98,5,Depth gauge
359,98,3,Depth micrometer
364,98,8,Dial gauge
357,98,1,External micrometer
363,98,7,Internal three-point (bore) micrometer
362,98,6,Internal two-point (bore) micrometer
358,98,2,Micrometer head
365,98,9,"Snap gauge (internal, external)"
